LSOA,Disabled_Percentage
E01035025,16.4
E01035026,17
E01035027,9.5
E01035028,10.6
E01035029,9.4
E01035030,17
E01035031,11.9
E01035032,15.3
E01035033,11.7
E01035034,16.5
E01035035,10.4
E01035036,14.5
E01035037,11.3
E01035038,8.8
E01035039,11.8
E01035040,13
E01035041,15.9
E01035042,13.8
E01035043,15.1
E01035044,13.8
E01035045,12.2
E01035046,7
E01035047,12.8
E01035048,13.6
E01035049,12.8
E01035050,11.9
E01035051,10.7
E01035052,16.4
E01035053,12.8
E01035054,8.5
E01035055,13.6
E01035056,15.1
E01035057,15.8
E01035058,25.1
E01035059,16.1
E01035060,18.4
E01035061,15
E01035062,17.4
E01035063,19
E01035064,29.3
E01035065,16.8
E01035066,9.8
E01035067,18.8
E01035068,16.4
E01035069,10.9
E01035070,14.6
E01035071,16.9
E01035072,16.1
E01035073,15.1
E01035074,12.3
E01035075,12.4
E01035076,8.8
E01035077,22.5
E01035078,12.9
E01035079,12
E01035080,12.7
E01035081,14.6
E01035082,21.1
E01035083,14.8
E01035084,14.3
E01035085,13.9
E01035086,12.9
E01035087,15.1
E01035088,15.5
E01035089,11.4
E01035090,11.3
E01035091,19.5
E01035092,15
E01035093,15.2
E01035094,11.6
E01035095,18.2
E01035096,17.2
E01035097,11.3
E01035098,17.8
E01035099,22.1
E01035100,12.5
E01035101,12.6
E01035102,11
E01035103,15.4
E01035104,22
E01035105,19.2
E01035106,22.1
E01035107,17.4
E01035108,14.3
E01035109,14.8
E01035110,13.3
E01035111,12.5
E01035112,22.2
E01035113,15.9
E01035114,14.4
E01035115,11.3
E01035116,17
E01035117,12
E01035118,15.9
E01035119,13.8
E01035120,18.1
E01035121,19.8
E01035122,12.1
E01035123,11.1
E01035124,11.5
E01035125,19.4
E01035126,22.5
E01035127,12.6
E01035128,9.7
E01035129,18.4
E01035130,22.8
E01035131,22.2
E01035132,18
E01035133,27.9
E01035134,15.3
E01035135,12.2
E01035136,18.8
E01035137,24
E01035138,20.2
E01035139,23.7
E01035140,25.8
E01035141,13.5
E01035142,15.8
E01035143,15.6
E01035144,15.3
E01035145,11.8
E01035146,11.8
E01035147,19.6
E01035148,17.9
E01035149,16.9
E01035150,10.4
E01035151,12.8
E01035152,10.5
E01035153,9.8
E01035154,23
E01035155,16.7
E01035156,14.5
E01035157,20.9
E01035158,19.3
E01035159,9.6
E01035160,15.1
E01035161,19
E01035162,19.2
E01035163,16.2
E01035164,14.4
E01035165,8.3
E01035166,12.2
E01035167,13
E01035168,11.2
E01035169,10
E01035170,12.8
E01035171,14
E01035172,10.9
E01035173,14.6
E01035174,14.4
E01035175,14.4
E01035176,15.5
E01035177,11.7
E01035178,12.2
E01035179,9.6
E01035180,11.8
E01035181,10.2
E01035182,15.9
E01035183,14.8
E01035184,19.9
E01035185,14.6
E01035186,18.6
E01035187,29.5
E01035188,29.7
E01035189,37.3
E01035190,18.4
E01035191,19.7
E01035192,19.1
E01035193,17.5
E01035194,14.1
E01035195,10.3
E01035196,15.4
E01035197,40
E01035198,14.5
E01035199,22.5
E01035200,20.6
E01035201,13.7
E01035202,16.1
E01035203,7.3
E01035204,8.4
E01035205,17.5
E01035206,11.8
E01035207,12.2
E01035208,16.4
E01035209,13.4
E01035210,22.1
E01035211,9.6
E01035212,12.5
E01035213,13.8
E01035214,17.5
E01035215,20.8
E01035216,10.6
E01035217,9.8
E01035218,13.7
E01035219,14.2
E01035220,10.7
E01035221,11.6
E01035222,17.3
E01035223,16.4
E01035224,15.6
E01035225,12.5
E01035226,10.8
E01035227,16.2
E01035228,16.3
E01035229,11.8
E01035230,12.3
E01035231,11.9
E01035232,14.7
E01035233,11.8
E01035234,11.2
E01035235,17.9
E01035236,12.1
E01035237,8
E01035238,8.2
E01035239,9
E01035240,8
E01035241,14.2
E01035242,17.4
E01035243,8.9
E01035244,14.7
E01035245,8.7
E01035246,8.3
E01035247,7.1
E01035248,10.2
E01035249,12.3
E01035250,6.5
E01035251,9.3
E01035252,7.3
E01035253,4.9
E01035254,8.3
E01035255,15
E01035256,13.7
E01035257,13.8
E01035258,12.4
E01035259,13.5
E01035260,7.1
E01035261,9.2
E01035262,13.2
E01035263,6.8
E01035264,12.6
E01035265,7
E01035266,13.6
E01035267,12.1
E01035268,9.1
E01035269,14.7
E01035270,4.7
E01035271,5.7
E01035272,17.8
E01035273,16.5
E01035274,23.7
E01035275,11.2
E01035276,5.5
E01035277,11.4
E01035278,14.4
E01035279,8.8
E01035280,6
E01035281,7
E01035282,10.7
E01035283,17.9
E01035284,7.5
E01035285,20.1
E01035286,12.7
E01035287,14.2
E01035288,16.9
E01035289,20.6
E01035290,13.6
E01035291,12.2
E01035292,10.7
E01035293,19
E01035294,13.1
E01035295,17.7
E01035296,16.3
E01035297,16.3
E01035298,15.2
E01035299,13.8
E01035300,27.5
E01035301,29
E01035302,13.9
E01035303,19.6
E01035304,12.9
E01035305,14
E01035306,14.2
E01035307,19.4
E01035308,17.5
E01035309,15.4
E01035310,21.6
E01035311,17.2
E01035312,18.9
E01035313,20.9
E01035314,13.3
E01035315,18.8
E01035316,26.1
E01035317,25.1
E01035318,21.8
E01035319,16.5
E01035320,16.9
E01035321,13.6
E01035322,19.2
E01035323,14
E01035324,14.8
E01035325,17.3
E01035326,13.3
E01035327,16.5
E01035328,11.9
E01035329,8.8
E01035330,11.3
E01035331,15.1
E01035332,7.5
E01035333,9
E01035334,19.9
E01035335,19.7
E01035336,13.3
E01035337,10.5
E01035338,14.1
E01035339,8.3
E01035340,19.9
E01035341,10.5
E01035342,13.5
E01035343,13
E01035344,19.6
E01035345,12.8
E01035346,15.3
E01035347,16.8
E01035348,21.5
E01035349,12.2
E01035350,15.3
E01035351,9.2
E01035352,9.8
E01035353,13.3
E01035354,9.6
E01035355,13.5
E01035356,10.8
E01035357,9
E01035358,14.6
E01035359,6.5
E01035360,10.7
E01035361,12.3
E01035362,10
E01035363,12.9
E01035364,12.6
E01035365,23.4
E01035366,16.1
E01035367,23.8
E01035368,31.5
E01035369,14.5
E01035370,7.9
E01035371,17.6
E01035372,6.4
E01035373,17.4
E01035374,29.3
E01035375,20.9
E01035376,19.1
E01035377,15.7
E01035378,16.8
E01035379,9.3
E01035380,6.4
E01035381,13.8
E01035382,18.2
E01035383,22.2
E01035384,10.3
E01035385,9.4
E01035386,9
E01035387,10.7
E01035388,13.3
E01035389,18.7
E01035390,8.8
E01035391,14.1
E01035392,14.6
E01035393,5.9
E01035394,7.7
E01035395,13.4
E01035396,11.4
E01035397,13.1
E01035398,16.3
E01035399,18.5
E01035400,27.2
E01035401,12.2
E01035402,12.6
E01035403,15.2
E01035404,11
E01035405,9.8
E01035406,14.3
E01035407,13.2
E01035408,10.3
E01035409,12.5
E01035410,11.2
E01035411,20.8
E01035412,19.4
E01035413,27
E01035414,24
E01035415,12.1
E01035416,15.5
E01035417,9.7
E01035418,17.8
E01035419,8.7
E01035420,16.5
E01035421,11.4
E01035422,7.8
E01035423,13.6
E01035424,10.2
E01035425,15.1
E01035426,12.7
E01035427,9.4
E01035428,10.7
E01035429,11.2
E01035430,14.2
E01035431,17.1
E01035432,26.7
E01035433,15.9
E01035434,15.4
E01035435,22.9
E01035436,11.2
E01035437,14
E01035438,10.5
E01035439,9.3
E01035440,10.2
E01035441,15.3
E01035442,12.6
E01035443,15.8
E01035444,17.7
E01035445,15
E01035446,11.6
E01035447,14.3
E01035448,11.7
E01035449,7.8
E01035450,15
E01035451,11.8
E01035452,12.5
E01035453,10.4
E01035454,24.5
E01035455,12.3
E01035456,12.3
E01035457,9.5
E01035458,10.2
E01035459,14.1
E01035460,18.6
E01035461,11.7
E01035462,13
E01035463,23.2
E01035464,24.3
E01035465,19.9
E01035466,27
E01035467,17.9
E01035468,28.2
E01035469,11.5
E01035470,6.5
E01035471,9.6
E01035472,7.1
E01035473,32.8
E01035474,16.4
E01035475,11.9
E01035476,22.6
E01035477,15.5
E01035478,9.6
E01035479,19.5
E01035480,10.5
E01035481,30.2
E01035482,12.2
E01035483,16.2
E01035484,12.7
E01035485,15.4
E01035486,8.5
E01035487,14.9
E01035488,6.6
E01035489,8
E01035490,9.4
E01035491,6.2
E01035492,6.2
E01035493,11.6
E01035494,6.7
E01035495,16
E01035496,9
E01035497,11.2
E01035498,7.1
E01035499,14.5
E01035500,15.8
E01035501,14.3
E01035502,10.4
E01035503,13.5
E01035504,12.9
E01035505,14.3
E01035506,12.1
E01035507,16.5
E01035508,16
E01035509,12.8
E01035510,10
E01035511,11.9
E01035512,8.6
E01035513,8.9
E01035514,14.4
E01035515,15.2
E01035516,13.7
E01035517,13.8
E01035518,12.3
E01035519,10.2
E01035520,11.8
E01035521,11.5
E01035522,14.4
E01035523,14.4
E01035524,9.2
E01035525,16
E01035526,10.9
E01035527,9.9
E01035528,12.9
E01035529,11.2
E01035530,11
E01035531,22.2
E01035532,13.4
E01035533,10.8
E01035534,16.7
E01035535,17.1
E01035536,18.6
E01035537,22.5
E01035538,11.9
E01035539,17.2
E01035540,17.7
E01035541,11.9
E01035542,13.8
E01035543,11.8
E01035544,9.8
E01035545,13.1
E01035546,16.2
E01035547,6.9
E01035548,9.5
E01035549,10.5
E01035551,16.3
E01035552,7.4
E01035553,14
E01035554,7.2
E01035555,9.7
E01035556,10.1
E01035557,16.7
E01035558,12.9
E01035559,9.9
E01035560,9.4
E01035561,15.8
E01035562,11.6
E01035563,12.4
E01035564,10
E01035565,8.8
E01035566,10.5
E01035567,12.6
E01035568,10.4
E01035569,16.7
E01035570,17.3
E01035571,21.6
E01035572,8.8
E01035573,16.4
E01035574,9.9
E01035575,8.5
E01035576,14.5
E01035577,12.5
E01035578,8.8
E01035579,13.1
E01035580,9.1
E01035581,17
E01035582,11
E01035583,10.9
E01035584,14.8
E01035585,16.1
E01035586,17.5
E01035587,9.8
E01035588,11.7
E01035589,14.2
E01035590,13.5
E01035591,13.2
E01035592,9.2
E01035593,17.1
E01035594,15.1
E01035595,13.2
E01035596,11.2
E01035597,23
E01035598,16.8
E01035599,7.3
E01035600,11.9
E01035601,11.3
E01035602,10.9
E01035603,9.3
E01035604,15.4
E01035605,14.1
E01035606,13
E01035607,11.4
E01035608,15
E01035609,10.6
E01035610,15.3
E01035611,10.5
E01035612,22.8
E01035613,19.6
E01035614,8.1
E01035615,7.1
E01035616,7.6
E01035617,16.2
E01035618,14.1
E01035619,17
E01035620,11.5
E01035621,13.8
E01035622,27.6
E01035623,25
E01035624,29.9
E01035625,16.1
E01035626,11.9
E01035627,14.3
E01035628,8.7
E01035629,14.8
E01035630,14.8
E01035631,22.1
E01035632,14.4
E01035633,21.7
E01035634,13.3
E01035635,10.5
E01035636,18.5
E01035637,17.7
E01035638,14.2
E01035639,14.5
E01035640,16
E01035641,9.8
E01035642,10.3
E01035643,13.1
E01035644,9.8
E01035645,13.7
E01035646,14.2
E01035647,6.9
E01035648,17
E01035649,10.9
E01035650,19.1
E01035651,12.4
E01035652,12.7
E01035653,7.4
E01035654,12.4
E01035655,17.2
E01035656,10.4
E01035657,8.5
E01035658,8.6
E01035659,16.2
E01035660,13.9
E01035661,13.6
E01035662,9.1
E01035663,12.3
E01035664,14.5
E01035665,8.3
E01035666,11.2
E01035667,14.4
E01035668,16.2
E01035669,10.5
E01035670,15.4
E01035671,10.4
E01035672,14.9
E01035673,11.6
E01035674,11.1
E01035675,14
E01035676,16.4
E01035677,11.7
E01035678,12.3
E01035679,13.7
E01035680,10.6
E01035681,16.2
E01035682,12.9
E01035683,14.2
E01035684,15.4
E01035685,16.7
E01035686,10
E01035687,7.7
E01035688,4.9
E01035689,10.4
E01035690,8.9
E01035691,9.7
E01035692,14.3
E01035693,11.3
E01035694,12
E01035695,14.7
E01035696,7.2
E01035697,12.5
E01035698,7.3
E01035699,7.7
E01035700,5.9
E01035701,6.2
E01035702,7.5
E01035703,6.4
E01035704,9.8
E01035705,15.1
E01035706,8.8
E01035707,16.1
E01035708,11
E01035709,21.2
E01035710,15.8
E01035711,16.9
E01035712,16.3
E01035713,6.9
E01035714,7.3
E01035715,14.7
E01035716,14.9
E01035717,14.5
E01035718,7.4
E01035719,12.1
E01035720,12.5
E01035721,15.9
E01035722,12.8
E01035723,13.3
E01035724,11.7
E01035725,10.1
E01035726,13.9
E01035727,8.8
E01035728,14.8
E01035729,13.5
E01035730,12.8
E01035731,13.6
E01035733,10.1
E01035734,10.7
E01035735,22.4
E01035736,9.8
E01035737,9
E01035738,8.2
E01035739,12.1
E01035740,14.6
E01035741,11.6
E01035742,14.8
E01035743,11.6
E01035744,15.6
E01035745,15
E01035746,10.5
E01035747,14.2
E01035748,14.9
E01035749,8.2
E01035750,14.8
E01035751,11.7
E01035752,14.1
E01035753,12.9
E01035754,12.4
E01035755,16.3
E01035756,13.8
E01035757,20
E01035758,17.2
E01035759,12.3
E01035760,12.4
E01035761,11.3
E01035762,12.2
W01000003,23.2
W01000004,21.8
W01000005,23.8
W01000006,20.1
W01000007,18.6
W01000008,20
W01000009,20.5
W01000010,19.4
W01000011,19.3
W01000012,20.6
W01000013,15.7
W01000014,17.9
W01000015,17.3
W01000016,23.2
W01000017,20.9
W01000018,24.6
W01000019,24.5
W01000021,22.5
W01000022,19.8
W01000023,19.4
W01000024,16.9
W01000025,15.9
W01000026,23.9
W01000027,21.5
W01000028,17.5
W01000029,24.2
W01000030,23.5
W01000031,21.9
W01000033,24.9
W01000034,18
W01000035,22.2
W01000036,24.9
W01000037,22.8
W01000038,22.1
W01000040,20.2
W01000041,18.7
W01000042,18.2
W01000044,20.9
W01000047,17.1
W01000050,18.3
W01000051,16.1
W01000052,17.8
W01000053,16.5
W01000054,17.5
W01000056,19.9
W01000057,18.2
W01000059,22.1
W01000060,19.5
W01000061,21.7
W01000062,19.5
W01000063,19.2
W01000064,15.4
W01000065,22
W01000066,21.6
W01000067,19.7
W01000068,20.9
W01000070,16.7
W01000071,17.5
W01000072,17.9
W01000073,17.1
W01000074,21.9
W01000075,23.8
W01000076,20.8
W01000077,21.7
W01000078,20.9
W01000080,20.8
W01000081,18.5
W01000082,17.2
W01000083,13.7
W01000084,16.6
W01000085,23.6
W01000086,20.1
W01000087,17.3
W01000088,17
W01000089,17.1
W01000090,21.4
W01000091,21.7
W01000092,17.2
W01000093,20.7
W01000094,18.3
W01000095,19
W01000096,20.6
W01000097,19.5
W01000098,17.7
W01000099,18.6
W01000100,18.6
W01000101,18.4
W01000102,16.9
W01000103,17.6
W01000104,21.9
W01000105,18.2
W01000106,24.1
W01000107,18.7
W01000108,19.3
W01000109,19.5
W01000110,18
W01000111,25.1
W01000112,22.3
W01000113,20
W01000114,18.2
W01000115,17.5
W01000116,23.9
W01000117,25.1
W01000118,17
W01000119,16.8
W01000121,16.6
W01000122,18.2
W01000123,25.6
W01000124,18.4
W01000125,18.9
W01000126,17.7
W01000127,29.3
W01000128,22.5
W01000129,24.2
W01000130,21.9
W01000131,15.4
W01000132,26.9
W01000133,26.4
W01000134,23.4
W01000135,23.1
W01000136,22.8
W01000137,17.8
W01000138,22.1
W01000139,17.6
W01000140,22.6
W01000141,25.4
W01000142,21.4
W01000143,23.1
W01000144,28.6
W01000145,26.5
W01000146,23.4
W01000147,24.3
W01000148,15.7
W01000149,32.6
W01000150,23.6
W01000151,25.8
W01000152,30
W01000153,23.9
W01000154,25.4
W01000155,23.3
W01000156,25.5
W01000157,25.5
W01000158,26.2
W01000159,18.5
W01000162,18.1
W01000163,24
W01000164,18.2
W01000165,18.8
W01000166,18.2
W01000167,22.1
W01000168,21.6
W01000169,29
W01000170,19.9
W01000171,24.9
W01000172,22.9
W01000173,14.1
W01000174,18.4
W01000175,21.6
W01000176,19.7
W01000177,15.3
W01000178,29
W01000179,24.3
W01000180,18.6
W01000181,15.2
W01000182,31.4
W01000183,25.3
W01000184,28.1
W01000185,19.8
W01000186,26.8
W01000187,27.2
W01000188,20.8
W01000189,15.1
W01000190,15.4
W01000191,20.1
W01000192,21.7
W01000193,18.5
W01000194,25.5
W01000195,17.1
W01000196,15.2
W01000197,18.8
W01000198,31.7
W01000199,24.8
W01000200,19
W01000201,23.2
W01000202,16
W01000203,17.1
W01000204,16.9
W01000205,18.1
W01000206,18.8
W01000207,15.6
W01000208,22.4
W01000209,21
W01000210,22.3
W01000211,19.3
W01000212,19.9
W01000213,29.1
W01000214,28.5
W01000215,22.3
W01000216,28.2
W01000217,22.8
W01000218,26.8
W01000219,23.1
W01000220,32.5
W01000221,25.6
W01000222,24.9
W01000223,21.4
W01000224,19.9
W01000225,23.8
W01000226,29.6
W01000227,25.6
W01000228,40.9
W01000229,30.5
W01000230,25.1
W01000231,22.6
W01000232,23.5
W01000233,25.1
W01000234,20
W01000235,21
W01000236,29.2
W01000237,31.4
W01000238,20.8
W01000239,33.8
W01000240,36.8
W01000241,30.9
W01000242,21.8
W01000243,19.2
W01000244,15.1
W01000245,19.9
W01000246,25.2
W01000247,27.8
W01000248,15.6
W01000249,16.1
W01000250,17.4
W01000251,17
W01000252,21.8
W01000253,19.8
W01000254,23.5
W01000255,17
W01000256,17.6
W01000257,14.6
W01000258,20.8
W01000259,24.7
W01000260,17.6
W01000261,22.7
W01000262,20
W01000263,25.7
W01000264,15.9
W01000265,19.2
W01000266,15.7
W01000267,16.9
W01000268,14.6
W01000269,22.2
W01000270,15.7
W01000271,18.1
W01000272,17.9
W01000273,21.2
W01000274,23.4
W01000275,15.5
W01000276,10.9
W01000277,14
W01000278,23.4
W01000279,21
W01000280,16
W01000281,17.3
W01000282,10.2
W01000283,17.1
W01000284,12.5
W01000285,15.1
W01000286,12.9
W01000287,24.9
W01000288,25
W01000289,14.2
W01000290,30.7
W01000291,17.1
W01000292,21.4
W01000293,14.7
W01000294,18.3
W01000295,21.4
W01000296,30.2
W01000297,18
W01000298,26.9
W01000299,19.9
W01000300,16.4
W01000301,20.3
W01000302,16.9
W01000303,13
W01000304,29.4
W01000305,19.5
W01000306,20.5
W01000307,16
W01000308,18.5
W01000309,20.3
W01000310,16.5
W01000311,21
W01000312,20
W01000313,18
W01000314,26.9
W01000315,21.8
W01000316,18.3
W01000317,12.9
W01000318,28.4
W01000319,21.8
W01000320,24.6
W01000321,16.4
W01000322,21.6
W01000323,16.7
W01000324,15.6
W01000325,16
W01000326,13.3
W01000327,14.2
W01000328,21.2
W01000329,18.1
W01000330,21.5
W01000331,17.9
W01000332,16.2
W01000333,22.6
W01000334,19.7
W01000335,27.3
W01000336,28.7
W01000337,17.7
W01000338,20.3
W01000339,18.1
W01000340,17.8
W01000341,20.1
W01000342,23.6
W01000343,19.4
W01000344,20.4
W01000345,16.7
W01000346,14.7
W01000347,15.2
W01000348,21.3
W01000349,17.3
W01000350,16.3
W01000351,19.3
W01000354,19.4
W01000355,24.2
W01000356,24.8
W01000359,18
W01000360,21.9
W01000361,23.9
W01000362,22.2
W01000363,23.1
W01000364,18.2
W01000365,20.9
W01000366,20.9
W01000367,16.1
W01000368,16.8
W01000369,20.3
W01000370,19.1
W01000371,18.1
W01000372,28.3
W01000373,25.4
W01000374,24.2
W01000375,14
W01000376,18.6
W01000377,17.2
W01000378,23.3
W01000379,24.8
W01000380,25.4
W01000381,27.8
W01000382,24.7
W01000384,20.8
W01000385,18.9
W01000386,23.7
W01000387,20.3
W01000388,17.6
W01000389,17.1
W01000390,17.4
W01000391,20.4
W01000392,23.4
W01000393,20.7
W01000394,15
W01000395,21.4
W01000398,21.1
W01000399,16.8
W01000400,16.8
W01000401,19
W01000402,18.5
W01000403,16.3
W01000404,16.7
W01000405,25.4
W01000406,24.5
W01000407,15.7
W01000408,21.3
W01000409,27.9
W01000410,21.8
W01000411,26.8
W01000412,19
W01000413,24.3
W01000414,23.7
W01000415,20.6
W01000416,15.2
W01000417,15.8
W01000418,15.4
W01000419,20.1
W01000420,19.6
W01000422,21.6
W01000423,17.5
W01000424,19.2
W01000425,27.1
W01000426,27.1
W01000427,19.4
W01000428,17.8
W01000429,16
W01000430,19.4
W01000431,19.8
W01000432,19.7
W01000433,19.9
W01000434,20.7
W01000438,27
W01000439,17.7
W01000440,15.5
W01000441,16.6
W01000442,17.8
W01000443,16.4
W01000444,18.4
W01000445,19.5
W01000446,22.7
W01000447,16.4
W01000448,18.9
W01000449,19.6
W01000450,16.7
W01000451,18.9
W01000452,22
W01000453,16.4
W01000454,30.9
W01000455,21.7
W01000456,25.6
W01000457,15.5
W01000458,18.2
W01000459,17.5
W01000460,18.4
W01000461,21
W01000464,18.4
W01000465,19.4
W01000466,21.4
W01000467,22.6
W01000470,18.1
W01000471,21.6
W01000472,20.3
W01000473,23.5
W01000474,20.3
W01000475,17.6
W01000476,18.5
W01000477,17.6
W01000478,23.7
W01000479,25.3
W01000480,24.2
W01000481,19.4
W01000482,18.8
W01000483,22.2
W01000484,19.3
W01000485,23
W01000486,19.9
W01000487,22
W01000488,16.6
W01000489,23.2
W01000492,21
W01000493,14.2
W01000494,19
W01000496,24.5
W01000497,16.7
W01000498,26.8
W01000499,23.3
W01000500,18.3
W01000501,20.8
W01000502,26.1
W01000503,17.4
W01000504,32.6
W01000505,27.4
W01000506,23.6
W01000507,23.2
W01000508,25
W01000509,25.7
W01000510,29.7
W01000511,27.4
W01000512,20.2
W01000513,21.3
W01000515,22.9
W01000516,20.5
W01000517,22.9
W01000518,23.9
W01000519,22.6
W01000522,24.7
W01000523,19.7
W01000524,20.5
W01000525,21.6
W01000527,20.1
W01000528,24.3
W01000531,25
W01000533,24.4
W01000534,18.5
W01000535,22.8
W01000536,22.9
W01000537,21.9
W01000538,19.3
W01000539,21.3
W01000540,25.5
W01000541,21.8
W01000542,21.4
W01000543,17.9
W01000545,19.4
W01000546,24
W01000547,19.2
W01000548,23.7
W01000549,16.2
W01000550,22.6
W01000551,21.2
W01000552,19.3
W01000553,20.2
W01000554,22.1
W01000555,19.5
W01000556,19.7
W01000557,18.3
W01000558,20.4
W01000559,21.9
W01000560,19.7
W01000561,20.7
W01000562,17.8
W01000563,23.8
W01000564,25.5
W01000565,23.5
W01000566,22.6
W01000567,21.7
W01000569,21.8
W01000570,27.6
W01000571,22.3
W01000572,17.4
W01000573,18
W01000574,19.9
W01000575,24
W01000576,23.7
W01000577,21.6
W01000578,23.8
W01000579,19.7
W01000580,18.9
W01000581,18.7
W01000582,20.8
W01000583,18.7
W01000584,21.8
W01000585,21.3
W01000586,24.6
W01000587,24.6
W01000588,23.4
W01000589,23.9
W01000590,23.8
W01000591,20.6
